id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
APCDD1	1	0.73608	0.73621	0.77124	1408	0	0.0088814	0.26392	0.26346	0.568423	253	0	0.0088814
VPS16	1	0.73608	0.73621	0.77124	1409	0	0.0088814	0.26392	0.26346	0.568423	267	0	0.0088814
TAS1R2	1	0.73608	0.73621	0.77124	1410	0	0.0088814	0.26392	0.26346	0.568423	429	0	0.0088814
DPH2	1	0.73608	0.73621	0.77124	1411	0	0.0088814	0.26392	0.26346	0.568423	224	0	0.0088814
PAPD7	1	0.73608	0.73621	0.77124	1412	0	0.0088814	0.26392	0.26346	0.568423	247	0	0.0088814
UBL5	1	0.73608	0.73621	0.77124	1413	0	0.0088814	0.26392	0.26346	0.568423	225	0	0.0088814
FAM166B	1	0.73608	0.73621	0.77124	1414	0	0.0088814	0.26392	0.26346	0.568423	228	0	0.0088814
LRRTM4	1	0.73608	0.73621	0.77124	1415	0	0.0088814	0.26392	0.26346	0.568423	223	0	0.0088814
TXNDC15	1	0.73608	0.73621	0.77124	1416	0	0.0088814	0.26392	0.26346	0.568423	222	0	0.0088814
ZCCHC4	1	0.73608	0.73621	0.77124	1417	0	0.0088814	0.26392	0.26346	0.568423	430	0	0.0088814
MFSD12	1	0.73608	0.73621	0.77124	1418	0	0.0088814	0.26392	0.26346	0.568423	266	0	0.0088814
LAMB2	1	0.73608	0.73621	0.77124	1419	0	0.0088814	0.26392	0.26346	0.568423	265	0	0.0088814
ANO4	1	0.73608	0.73621	0.77124	1420	0	0.0088814	0.26392	0.26346	0.568423	268	0	0.0088814
TRHR	1	0.73608	0.73621	0.77124	1421	0	0.0088814	0.26392	0.26346	0.568423	271	0	0.0088814
GON4L	1	0.73608	0.73621	0.77124	1422	0	0.0088814	0.26392	0.26346	0.568423	270	0	0.0088814
PEMT	1	0.73608	0.73621	0.77124	1423	0	0.0088814	0.26392	0.26346	0.568423	269	0	0.0088814
SLCO5A1	1	0.73608	0.73621	0.77124	1424	0	0.0088814	0.26392	0.26346	0.568423	272	0	0.0088814
OR8J3	1	0.73608	0.73621	0.77124	1425	0	0.0088814	0.26392	0.26346	0.568423	425	0	0.0088814
SCO1	1	0.73608	0.73621	0.77124	1426	0	0.0088814	0.26392	0.26346	0.568423	295	0	0.0088814
CXXC1	1	0.73608	0.73621	0.77124	1427	0	0.0088814	0.26392	0.26346	0.568423	294	0	0.0088814
OPRD1	1	0.73608	0.73621	0.77124	1428	0	0.0088814	0.26392	0.26346	0.568423	284	0	0.0088814
PPID	1	0.73608	0.73621	0.77124	1429	0	0.0088814	0.26392	0.26346	0.568423	283	0	0.0088814
KIAA1147	1	0.73608	0.73621	0.77124	1430	0	0.0088814	0.26392	0.26346	0.568423	282	0	0.0088814
PADI4	1	0.73608	0.73621	0.77124	1431	0	0.0088814	0.26392	0.26346	0.568423	285	0	0.0088814
GNMT	1	0.73608	0.73621	0.77124	1432	0	0.0088814	0.26392	0.26346	0.568423	297	0	0.0088814
ZSCAN22	1	0.73608	0.73621	0.77124	1433	0	0.0088814	0.26392	0.26346	0.568423	292	0	0.0088814
FBXL16	1	0.73608	0.73621	0.77124	1434	0	0.0088814	0.26392	0.26346	0.568423	315	0	0.0088814
CD1D	1	0.73608	0.73621	0.77124	1435	0	0.0088814	0.26392	0.26346	0.568423	338	0	0.0088814
PRDX3	1	0.73608	0.73621	0.77124	1436	0	0.0088814	0.26392	0.26346	0.568423	293	0	0.0088814
AP000892.1	1	0.73608	0.73621	0.77124	1437	0	0.0088814	0.26392	0.26346	0.568423	296	0	0.0088814
MFSD11	1	0.73608	0.73621	0.77124	1438	0	0.0088814	0.26392	0.26346	0.568423	291	0	0.0088814
PHOX2A	1	0.73608	0.73621	0.77124	1439	0	0.0088814	0.26392	0.26346	0.568423	290	0	0.0088814
TRAF3IP3	1	0.73608	0.73621	0.77124	1440	0	0.0088814	0.26392	0.26346	0.568423	288	0	0.0088814
GAB2	1	0.73608	0.73621	0.77124	1441	0	0.0088814	0.26392	0.26346	0.568423	428	0	0.0088814
P2RX3	1	0.73608	0.73621	0.77124	1442	0	0.0088814	0.26392	0.26346	0.568423	314	0	0.0088814
KCNH8	1	0.73608	0.73621	0.77124	1443	0	0.0088814	0.26392	0.26346	0.568423	313	0	0.0088814
SLC25A39	1	0.73608	0.73621	0.77124	1444	0	0.0088814	0.26392	0.26346	0.568423	311	0	0.0088814
FBXW12	1	0.73608	0.73621	0.77124	1445	0	0.0088814	0.26392	0.26346	0.568423	302	0	0.0088814
TRIM36	1	0.73608	0.73621	0.77124	1446	0	0.0088814	0.26392	0.26346	0.568423	301	0	0.0088814
GPSM3	1	0.73608	0.73621	0.77124	1447	0	0.0088814	0.26392	0.26346	0.568423	312	0	0.0088814
NQO2	1	0.73608	0.73621	0.77124	1448	0	0.0088814	0.26392	0.26346	0.568423	308	0	0.0088814
ARHGAP35	1	0.73608	0.73621	0.77124	1449	0	0.0088814	0.26392	0.26346	0.568423	287	0	0.0088814
F2RL3	1	0.73608	0.73621	0.77124	1450	0	0.0088814	0.26392	0.26346	0.568423	286	0	0.0088814
TTC17	1	0.73608	0.73621	0.77124	1451	0	0.0088814	0.26392	0.26346	0.568423	289	0	0.0088814
AGPAT2	1	0.73608	0.73621	0.77124	1452	0	0.0088814	0.26392	0.26346	0.568423	298	0	0.0088814
SLC25A4	1	0.73608	0.73621	0.77124	1453	0	0.0088814	0.26392	0.26346	0.568423	307	0	0.0088814
CCDC69	1	0.73608	0.73621	0.77124	1454	0	0.0088814	0.26392	0.26346	0.568423	310	0	0.0088814
MBD2	1	0.73608	0.73621	0.77124	1455	0	0.0088814	0.26392	0.26346	0.568423	309	0	0.0088814
SEC62	1	0.73608	0.73621	0.77124	1456	0	0.0088814	0.26392	0.26346	0.568423	337	0	0.0088814
SRGAP1	1	0.73608	0.73621	0.77124	1457	0	0.0088814	0.26392	0.26346	0.568423	317	0	0.0088814
MED24	1	0.73608	0.73621	0.77124	1458	0	0.0088814	0.26392	0.26346	0.568423	316	0	0.0088814
CEP104	1	0.73608	0.73621	0.77124	1459	0	0.0088814	0.26392	0.26346	0.568423	319	0	0.0088814
BIK	1	0.73608	0.73621	0.77124	1460	0	0.0088814	0.26392	0.26346	0.568423	322	0	0.0088814
CD276	1	0.73608	0.73621	0.77124	1461	0	0.0088814	0.26392	0.26346	0.568423	321	0	0.0088814
CRTC2	1	0.73608	0.73621	0.77124	1462	0	0.0088814	0.26392	0.26346	0.568423	320	0	0.0088814
FCRL3	1	0.73608	0.73621	0.77124	1463	0	0.0088814	0.26392	0.26346	0.568423	323	0	0.0088814
MIER1	1	0.73608	0.73621	0.77124	1464	0	0.0088814	0.26392	0.26346	0.568423	318	0	0.0088814
PKP4	1	0.73608	0.73621	0.77124	1465	0	0.0088814	0.26392	0.26346	0.568423	325	0	0.0088814
SLC18A2	1	0.73608	0.73621	0.77124	1466	0	0.0088814	0.26392	0.26346	0.568423	324	0	0.0088814
NUDT19	1	0.73608	0.73621	0.77124	1467	0	0.0088814	0.26392	0.26346	0.568423	327	0	0.0088814
LIMK1	1	0.73608	0.73621	0.77124	1468	0	0.0088814	0.26392	0.26346	0.568423	330	0	0.0088814
JAM3	1	0.73608	0.73621	0.77124	1469	0	0.0088814	0.26392	0.26346	0.568423	329	0	0.0088814
HTR3E	1	0.73608	0.73621	0.77124	1470	0	0.0088814	0.26392	0.26346	0.568423	328	0	0.0088814
C12orf53	1	0.73608	0.73621	0.77124	1471	0	0.0088814	0.26392	0.26346	0.568423	331	0	0.0088814
PLD6	1	0.73608	0.73621	0.77124	1472	0	0.0088814	0.26392	0.26346	0.568423	332	0	0.0088814
ITGB1BP1	1	0.73608	0.73621	0.77124	1473	0	0.0088814	0.26392	0.26346	0.568423	336	0	0.0088814
MYH10	1	0.73608	0.73621	0.77124	1474	0	0.0088814	0.26392	0.26346	0.568423	335	0	0.0088814
SSX5	1	0.73608	0.73621	0.77124	1475	0	0.0088814	0.26392	0.26346	0.568423	346	0	0.0088814
SNX14	1	0.73608	0.73621	0.77124	1476	0	0.0088814	0.26392	0.26346	0.568423	333	0	0.0088814
ATP5J	1	0.73608	0.73621	0.77124	1477	0	0.0088814	0.26392	0.26346	0.568423	340	0	0.0088814
BBS9	1	0.73608	0.73621	0.77124	1478	0	0.0088814	0.26392	0.26346	0.568423	339	0	0.0088814
HMGCS1	1	0.73608	0.73621	0.77124	1479	0	0.0088814	0.26392	0.26346	0.568423	334	0	0.0088814
MYLIP	1	0.73608	0.73621	0.77124	1480	0	0.0088814	0.26392	0.26346	0.568423	345	0	0.0088814
TRIM46	1	0.73608	0.73621	0.77124	1481	0	0.0088814	0.26392	0.26346	0.568423	341	0	0.0088814
GPS1	1	0.73608	0.73621	0.77124	1482	0	0.0088814	0.26392	0.26346	0.568423	344	0	0.0088814
MCTP2	1	0.73608	0.73621	0.77124	1483	0	0.0088814	0.26392	0.26346	0.568423	343	0	0.0088814
GPER	1	0.73608	0.73621	0.77124	1484	0	0.0088814	0.26392	0.26346	0.568423	342	0	0.0088814
PDS5B	1	0.73608	0.73621	0.77124	1485	0	0.0088814	0.26392	0.26346	0.568423	348	0	0.0088814
CD3G	1	0.73608	0.73621	0.77124	1486	0	0.0088814	0.26392	0.26346	0.568423	426	0	0.0088814
HPGD	1	0.73608	0.73621	0.77124	1487	0	0.0088814	0.26392	0.26346	0.568423	347	0	0.0088814
CHN1	1	0.73608	0.73621	0.77124	1488	0	0.0088814	0.26392	0.26346	0.568423	474	0	0.0088814
C18orf54	1	0.73608	0.73621	0.77124	1489	0	0.0088814	0.26392	0.26346	0.568423	383	0	0.0088814
AKR1C4	1	0.73608	0.73621	0.77124	1490	0	0.0088814	0.26392	0.26346	0.568423	386	0	0.0088814
FZD10	1	0.73608	0.73621	0.77124	1491	0	0.0088814	0.26392	0.26346	0.568423	385	0	0.0088814
MYO18B	1	0.73608	0.73621	0.77124	1492	0	0.0088814	0.26392	0.26346	0.568423	384	0	0.0088814
SERPINA12	1	0.73608	0.73621	0.77124	1493	0	0.0088814	0.26392	0.26346	0.568423	387	0	0.0088814
MAP7D3	1	0.73608	0.73621	0.77124	1494	0	0.0088814	0.26392	0.26346	0.568423	390	0	0.0088814
GAPVD1	1	0.73608	0.73621	0.77124	1495	0	0.0088814	0.26392	0.26346	0.568423	389	0	0.0088814
ENTPD1	1	0.73608	0.73621	0.77124	1496	0	0.0088814	0.26392	0.26346	0.568423	396	0	0.0088814
STAT4	1	0.73608	0.73621	0.77124	1497	0	0.0088814	0.26392	0.26346	0.568423	391	0	0.0088814
FAM115C	1	0.73608	0.73621	0.77124	1498	0	0.0088814	0.26392	0.26346	0.568423	471	0	0.0088814
STK32B	1	0.73608	0.73621	0.77124	1499	0	0.0088814	0.26392	0.26346	0.568423	394	0	0.0088814
GTF2I	1	0.73608	0.73621	0.77124	1500	0	0.0088814	0.26392	0.26346	0.568423	392	0	0.0088814
FAM213A	1	0.73608	0.73621	0.77124	1501	0	0.0088814	0.26392	0.26346	0.568423	395	0	0.0088814
BNIP1	1	0.73608	0.73621	0.77124	1502	0	0.0088814	0.26392	0.26346	0.568423	398	0	0.0088814
KCNJ6	1	0.73608	0.73621	0.77124	1503	0	0.0088814	0.26392	0.26346	0.568423	397	0	0.0088814
TEX19	1	0.73608	0.73621	0.77124	1504	0	0.0088814	0.26392	0.26346	0.568423	388	0	0.0088814
MBD1	1	0.73608	0.73621	0.77124	1505	0	0.0088814	0.26392	0.26346	0.568423	403	0	0.0088814
HTR3C	1	0.73608	0.73621	0.77124	1506	0	0.0088814	0.26392	0.26346	0.568423	402	0	0.0088814
LYAR	1	0.73608	0.73621	0.77124	1507	0	0.0088814	0.26392	0.26346	0.568423	413	0	0.0088814
PIK3R2	1	0.73608	0.73621	0.77124	1508	0	0.0088814	0.26392	0.26346	0.568423	400	0	0.0088814
SLC16A4	1	0.73608	0.73621	0.77124	1509	0	0.0088814	0.26392	0.26346	0.568423	407	0	0.0088814
C3orf35	1	0.73608	0.73621	0.77124	1510	0	0.0088814	0.26392	0.26346	0.568423	406	0	0.0088814
MUL1	1	0.73608	0.73621	0.77124	1511	0	0.0088814	0.26392	0.26346	0.568423	401	0	0.0088814
RTBDN	1	0.73608	0.73621	0.77124	1512	0	0.0088814	0.26392	0.26346	0.568423	412	0	0.0088814
UBE2Z	1	0.73608	0.73621	0.77124	1513	0	0.0088814	0.26392	0.26346	0.568423	411	0	0.0088814
HYAL3	1	0.73608	0.73621	0.77124	1514	0	0.0088814	0.26392	0.26346	0.568423	410	0	0.0088814
GAL	1	0.73608	0.73621	0.77124	1515	0	0.0088814	0.26392	0.26346	0.568423	399	0	0.0088814
CNEP1R1	1	0.73608	0.73621	0.77124	1516	0	0.0088814	0.26392	0.26346	0.568423	408	0	0.0088814
DCPS	1	0.73608	0.73621	0.77124	1517	0	0.0088814	0.26392	0.26346	0.568423	415	0	0.0088814
OR5AP2	1	0.73608	0.73621	0.77124	1518	0	0.0088814	0.26392	0.26346	0.568423	414	0	0.0088814
KLHL26	1	0.73608	0.73621	0.77124	1519	0	0.0088814	0.26392	0.26346	0.568423	409	0	0.0088814
MITF	1	0.73608	0.73621	0.77124	1520	0	0.0088814	0.26392	0.26346	0.568423	393	0	0.0088814
RAB11A	1	0.73608	0.73621	0.77124	1521	0	0.0088814	0.26392	0.26346	0.568423	560	0	0.0088814
C9orf3	1	0.73608	0.73621	0.77124	1522	0	0.0088814	0.26392	0.26346	0.568423	559	0	0.0088814
SEMA3F	1	0.73608	0.73621	0.77124	1523	0	0.0088814	0.26392	0.26346	0.568423	554	0	0.0088814
BMP5	1	0.73608	0.73621	0.77124	1524	0	0.0088814	0.26392	0.26346	0.568423	557	0	0.0088814
EGFLAM	1	0.73608	0.73621	0.77124	1525	0	0.0088814	0.26392	0.26346	0.568423	580	0	0.0088814
BET3L	1	0.73608	0.73621	0.77124	1526	0	0.0088814	0.26392	0.26346	0.568423	569	0	0.0088814
ADAMTS4	1	0.73608	0.73621	0.77124	1527	0	0.0088814	0.26392	0.26346	0.568423	558	0	0.0088814
OR4M2	1	0.73608	0.73621	0.77124	1528	0	0.0088814	0.26392	0.26346	0.568423	553	0	0.0088814
DPM3	1	0.73608	0.73621	0.77124	1529	0	0.0088814	0.26392	0.26346	0.568423	568	0	0.0088814
PDGFC	1	0.73608	0.73621	0.77124	1530	0	0.0088814	0.26392	0.26346	0.568423	567	0	0.0088814
DLGAP1	1	0.73608	0.73621	0.77124	1531	0	0.0088814	0.26392	0.26346	0.568423	562	0	0.0088814
CREB3L4	1	0.73608	0.73621	0.77124	1532	0	0.0088814	0.26392	0.26346	0.568423	565	0	0.0088814
PLXNB3	1	0.73608	0.73621	0.77124	1533	0	0.0088814	0.26392	0.26346	0.568423	556	0	0.0088814
TSPO2	1	0.73608	0.73621	0.77124	1534	0	0.0088814	0.26392	0.26346	0.568423	555	0	0.0088814
ZNF280D	1	0.73608	0.73621	0.77124	1535	0	0.0088814	0.26392	0.26346	0.568423	566	0	0.0088814
NEBL	1	0.73608	0.73621	0.77124	1536	0	0.0088814	0.26392	0.26346	0.568423	581	0	0.0088814
VEGFB	1	0.73608	0.73621	0.77124	1537	0	0.0088814	0.26392	0.26346	0.568423	576	0	0.0088814
H6PD	1	0.73608	0.73621	0.77124	1538	0	0.0088814	0.26392	0.26346	0.568423	571	0	0.0088814
GLI1	1	0.73608	0.73621	0.77124	1539	0	0.0088814	0.26392	0.26346	0.568423	570	0	0.0088814
KCNQ5	1	0.73608	0.73621	0.77124	1540	0	0.0088814	0.26392	0.26346	0.568423	577	0	0.0088814
TMPRSS4	1	0.73608	0.73621	0.77124	1541	0	0.0088814	0.26392	0.26346	0.568423	484	0	0.0088814
HIRA	1	0.73608	0.73621	0.77124	1542	0	0.0088814	0.26392	0.26346	0.568423	575	0	0.0088814
PPP3R1	1	0.73608	0.73621	0.77124	1543	0	0.0088814	0.26392	0.26346	0.568423	574	0	0.0088814
SH3GL1	1	0.73608	0.73621	0.77124	1544	0	0.0088814	0.26392	0.26346	0.568423	573	0	0.0088814
ARMC9	1	0.73608	0.73621	0.77124	1545	0	0.0088814	0.26392	0.26346	0.568423	584	0	0.0088814
HECW1	1	0.73608	0.73621	0.77124	1546	0	0.0088814	0.26392	0.26346	0.568423	579	0	0.0088814
C10orf2	1	0.73608	0.73621	0.77124	1547	0	0.0088814	0.26392	0.26346	0.568423	578	0	0.0088814
TFPT	1	0.73608	0.73621	0.77124	1548	0	0.0088814	0.26392	0.26346	0.568423	585	0	0.0088814
HRCT1	1	0.73608	0.73621	0.77124	1549	0	0.0088814	0.26392	0.26346	0.568423	572	0	0.0088814
FDFT1	1	0.73608	0.73621	0.77124	1550	0	0.0088814	0.26392	0.26346	0.568423	583	0	0.0088814
SERPINA1	1	0.73608	0.73621	0.77124	1551	0	0.0088814	0.26392	0.26346	0.568423	582	0	0.0088814
BBS12	1	0.73608	0.73621	0.77124	1552	0	0.0088814	0.26392	0.26346	0.568423	466	0	0.0088814
ATXN3	1	0.73608	0.73621	0.77124	1553	0	0.0088814	0.26392	0.26346	0.568423	465	0	0.0088814
OGFR	1	0.73608	0.73621	0.77124	1554	0	0.0088814	0.26392	0.26346	0.568423	460	0	0.0088814
GPN1	1	0.73608	0.73621	0.77124	1555	0	0.0088814	0.26392	0.26346	0.568423	463	0	0.0088814
AKAP7	1	0.73608	0.73621	0.77124	1556	0	0.0088814	0.26392	0.26346	0.568423	454	0	0.0088814
ANKRD28	1	0.73608	0.73621	0.77124	1557	0	0.0088814	0.26392	0.26346	0.568423	453	0	0.0088814
DLEC1	1	0.73608	0.73621	0.77124	1558	0	0.0088814	0.26392	0.26346	0.568423	464	0	0.0088814
GSTM5	1	0.73608	0.73621	0.77124	1559	0	0.0088814	0.26392	0.26346	0.568423	459	0	0.0088814
ATPIF1	1	0.73608	0.73621	0.77124	1560	0	0.0088814	0.26392	0.26346	0.568423	370	0	0.0088814
CD6	1	0.73608	0.73621	0.77124	1561	0	0.0088814	0.26392	0.26346	0.568423	373	0	0.0088814
CORO2A	1	0.73608	0.73621	0.77124	1562	0	0.0088814	0.26392	0.26346	0.568423	372	0	0.0088814
SERTAD4	1	0.73608	0.73621	0.77124	1563	0	0.0088814	0.26392	0.26346	0.568423	371	0	0.0088814
MPPED2	1	0.73608	0.73621	0.77124	1564	0	0.0088814	0.26392	0.26346	0.568423	462	0	0.0088814
TOR1AIP2	1	0.73608	0.73621	0.77124	1565	0	0.0088814	0.26392	0.26346	0.568423	461	0	0.0088814
OR2M3	1	0.73608	0.73621	0.77124	1566	0	0.0088814	0.26392	0.26346	0.568423	416	0	0.0088814
IPO11	1	0.73608	0.73621	0.77124	1567	0	0.0088814	0.26392	0.26346	0.568423	451	0	0.0088814
CSH2	1	0.73608	0.73621	0.77124	1568	0	0.0088814	0.26392	0.26346	0.568423	482	0	0.0088814
KRT75	1	0.73608	0.73621	0.77124	1569	0	0.0088814	0.26392	0.26346	0.568423	477	0	0.0088814
MED12	1	0.73608	0.73621	0.77124	1570	0	0.0088814	0.26392	0.26346	0.568423	476	0	0.0088814
CTTN	1	0.73608	0.73621	0.77124	1571	0	0.0088814	0.26392	0.26346	0.568423	483	0	0.0088814
GABARAPL1	1	0.73608	0.73621	0.77124	1572	0	0.0088814	0.26392	0.26346	0.568423	470	0	0.0088814
PHB	1	0.73608	0.73621	0.77124	1573	0	0.0088814	0.26392	0.26346	0.568423	481	0	0.0088814
APCDD1L	1	0.73608	0.73621	0.77124	1574	0	0.0088814	0.26392	0.26346	0.568423	480	0	0.0088814
MOSPD3	1	0.73608	0.73621	0.77124	1575	0	0.0088814	0.26392	0.26346	0.568423	479	0	0.0088814
EIF4E	1	0.73608	0.73621	0.77124	1576	0	0.0088814	0.26392	0.26346	0.568423	458	0	0.0088814
MDM4	1	0.73608	0.73621	0.77124	1577	0	0.0088814	0.26392	0.26346	0.568423	457	0	0.0088814
HMGN5	1	0.73608	0.73621	0.77124	1578	0	0.0088814	0.26392	0.26346	0.568423	452	0	0.0088814
TOMM34	1	0.73608	0.73621	0.77124	1579	0	0.0088814	0.26392	0.26346	0.568423	455	0	0.0088814
C1orf61	1	0.73608	0.73621	0.77124	1580	0	0.0088814	0.26392	0.26346	0.568423	478	0	0.0088814
OLAH	1	0.73608	0.73621	0.77124	1581	0	0.0088814	0.26392	0.26346	0.568423	467	0	0.0088814
PGLYRP3	1	0.73608	0.73621	0.77124	1582	0	0.0088814	0.26392	0.26346	0.568423	456	0	0.0088814
RANBP3L	1	0.73608	0.73621	0.77124	1583	0	0.0088814	0.26392	0.26346	0.568423	367	0	0.0088814
TAX1BP1	1	0.73608	0.73621	0.77124	1584	0	0.0088814	0.26392	0.26346	0.568423	362	0	0.0088814
HOOK2	1	0.73608	0.73621	0.77124	1585	0	0.0088814	0.26392	0.26346	0.568423	361	0	0.0088814
DEFB113	1	0.73608	0.73621	0.77124	1586	0	0.0088814	0.26392	0.26346	0.568423	364	0	0.0088814
SERHL2	1	0.73608	0.73621	0.77124	1587	0	0.0088814	0.26392	0.26346	0.568423	351	0	0.0088814
SDCBP	1	0.73608	0.73621	0.77124	1588	0	0.0088814	0.26392	0.26346	0.568423	350	0	0.0088814
ZBTB7B	1	0.73608	0.73621	0.77124	1589	0	0.0088814	0.26392	0.26346	0.568423	349	0	0.0088814
RCHY1	1	0.73608	0.73621	0.77124	1590	0	0.0088814	0.26392	0.26346	0.568423	352	0	0.0088814
MLC1	1	0.73608	0.73621	0.77124	1591	0	0.0088814	0.26392	0.26346	0.568423	363	0	0.0088814
BMP7	1	0.73608	0.73621	0.77124	1592	0	0.0088814	0.26392	0.26346	0.568423	382	0	0.0088814
MEI1	1	0.73608	0.73621	0.77124	1593	0	0.0088814	0.26392	0.26346	0.568423	405	0	0.0088814
FASTK	1	0.73608	0.73621	0.77124	1594	0	0.0088814	0.26392	0.26346	0.568423	404	0	0.0088814
ANKRD16	1	0.73608	0.73621	0.77124	1595	0	0.0088814	0.26392	0.26346	0.568423	359	0	0.0088814
LMNA	1	0.73608	0.73621	0.77124	1596	0	0.0088814	0.26392	0.26346	0.568423	358	0	0.0088814
HSPBAP1	1	0.73608	0.73621	0.77124	1597	0	0.0088814	0.26392	0.26346	0.568423	357	0	0.0088814
OGFRL1	1	0.73608	0.73621	0.77124	1598	0	0.0088814	0.26392	0.26346	0.568423	360	0	0.0088814
FYTTD1	1	0.73608	0.73621	0.77124	1599	0	0.0088814	0.26392	0.26346	0.568423	355	0	0.0088814
FYN	1	0.73608	0.73621	0.77124	1600	0	0.0088814	0.26392	0.26346	0.568423	378	0	0.0088814
ARMC10	1	0.73608	0.73621	0.77124	1601	0	0.0088814	0.26392	0.26346	0.568423	381	0	0.0088814
ATP1B4	1	0.73608	0.73621	0.77124	1602	0	0.0088814	0.26392	0.26346	0.568423	380	0	0.0088814
U2SURP	1	0.73608	0.73621	0.77124	1603	0	0.0088814	0.26392	0.26346	0.568423	379	0	0.0088814
HSD17B12	1	0.73608	0.73621	0.77124	1604	0	0.0088814	0.26392	0.26346	0.568423	366	0	0.0088814
C16orf53	1	0.73608	0.73621	0.77124	1605	0	0.0088814	0.26392	0.26346	0.568423	369	0	0.0088814
CSNK1G3	1	0.73608	0.73621	0.77124	1606	0	0.0088814	0.26392	0.26346	0.568423	368	0	0.0088814
GDPD1	1	0.73608	0.73621	0.77124	1607	0	0.0088814	0.26392	0.26346	0.568423	375	0	0.0088814
CNTN2	1	0.73608	0.73621	0.77124	1608	0	0.0088814	0.26392	0.26346	0.568423	354	0	0.0088814
CDC73	1	0.73608	0.73621	0.77124	1609	0	0.0088814	0.26392	0.26346	0.568423	353	0	0.0088814
GLTPD1	1	0.73608	0.73621	0.77124	1610	0	0.0088814	0.26392	0.26346	0.568423	356	0	0.0088814
CASP5	1	0.73608	0.73621	0.77124	1611	0	0.0088814	0.26392	0.26346	0.568423	365	0	0.0088814
C9orf50	1	0.73608	0.73621	0.77124	1612	0	0.0088814	0.26392	0.26346	0.568423	374	0	0.0088814
MCM3AP	1	0.73608	0.73621	0.77124	1613	0	0.0088814	0.26392	0.26346	0.568423	377	0	0.0088814
C1QTNF9B	1	0.73608	0.73621	0.77124	1614	0	0.0088814	0.26392	0.26346	0.568423	376	0	0.0088814
ACER3	1	0.73608	0.73621	0.77124	1615	0	0.0088814	0.26392	0.26346	0.568423	561	0	0.0088814
KIAA0586	1	0.73608	0.73621	0.77124	1616	0	0.0088814	0.26392	0.26346	0.568423	550	0	0.0088814
GALNT1	1	0.73608	0.73621	0.77124	1617	0	0.0088814	0.26392	0.26346	0.568423	469	0	0.0088814
RBM43	1	0.73608	0.73621	0.77124	1618	0	0.0088814	0.26392	0.26346	0.568423	545	0	0.0088814
WNT11	1	0.73608	0.73621	0.77124	1619	0	0.0088814	0.26392	0.26346	0.568423	551	0	0.0088814
HIGD1C	1	0.73608	0.73621	0.77124	1620	0	0.0088814	0.26392	0.26346	0.568423	538	0	0.0088814
IL12RB2	1	0.73608	0.73621	0.77124	1621	0	0.0088814	0.26392	0.26346	0.568423	549	0	0.0088814
MAPK9	1	0.73608	0.73621	0.77124	1622	0	0.0088814	0.26392	0.26346	0.568423	548	0	0.0088814
KLK1	1	0.73608	0.73621	0.77124	1623	0	0.0088814	0.26392	0.26346	0.568423	544	0	0.0088814
CINP	1	0.73608	0.73621	0.77124	1624	0	0.0088814	0.26392	0.26346	0.568423	523	0	0.0088814
IKBKB	1	0.73608	0.73621	0.77124	1625	0	0.0088814	0.26392	0.26346	0.568423	526	0	0.0088814
TUBA3C	1	0.73608	0.73621	0.77124	1626	0	0.0088814	0.26392	0.26346	0.568423	525	0	0.0088814
NUDT1	1	0.73608	0.73621	0.77124	1627	0	0.0088814	0.26392	0.26346	0.568423	524	0	0.0088814
PSMC4	1	0.73608	0.73621	0.77124	1628	0	0.0088814	0.26392	0.26346	0.568423	547	0	0.0088814
OSM	1	0.73608	0.73621	0.77124	1629	0	0.0088814	0.26392	0.26346	0.568423	546	0	0.0088814
MLKL	1	0.73608	0.73621	0.77124	1630	0	0.0088814	0.26392	0.26346	0.568423	535	0	0.0088814
AMBRA1	1	0.73608	0.73621	0.77124	1631	0	0.0088814	0.26392	0.26346	0.568423	539	0	0.0088814
ADRBK2	1	0.73608	0.73621	0.77124	1632	0	0.0088814	0.26392	0.26346	0.568423	494	0	0.0088814
ASB7	1	0.73608	0.73621	0.77124	1633	0	0.0088814	0.26392	0.26346	0.568423	493	0	0.0088814
EIF2B2	1	0.73608	0.73621	0.77124	1634	0	0.0088814	0.26392	0.26346	0.568423	496	0	0.0088814
ZNF169	1	0.73608	0.73621	0.77124	1635	0	0.0088814	0.26392	0.26346	0.568423	499	0	0.0088814
ABCB4	1	0.73608	0.73621	0.77124	1636	0	0.0088814	0.26392	0.26346	0.568423	498	0	0.0088814
APOL5	1	0.73608	0.73621	0.77124	1637	0	0.0088814	0.26392	0.26346	0.568423	497	0	0.0088814
ACSS3	1	0.73608	0.73621	0.77124	1638	0	0.0088814	0.26392	0.26346	0.568423	500	0	0.0088814
YY1AP1	1	0.73608	0.73621	0.77124	1639	0	0.0088814	0.26392	0.26346	0.568423	495	0	0.0088814
TET1	1	0.73608	0.73621	0.77124	1640	0	0.0088814	0.26392	0.26346	0.568423	542	0	0.0088814
FTSJ2	1	0.73608	0.73621	0.77124	1641	0	0.0088814	0.26392	0.26346	0.568423	537	0	0.0088814
ZNF775	1	0.73608	0.73621	0.77124	1642	0	0.0088814	0.26392	0.26346	0.568423	536	0	0.0088814
