sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ABTB1_p127395834	ABTB1	502.7/861.33	413.86/825.09	682.02	619.47	-0.13855	64311	16656	0.45127	0.31398	0.68602	0.62797	0.77164	False
ADNP2_p77891013	ADNP2	742.28/607.37	525.53/601.93	674.83	563.73	-0.25909	9100.5	16472	0.45035	0.19335	0.80665	0.3867	0.59428	False
ACVR2B_p38518854	ACVR2B	2146/1630.3	1712.9/1851	1888.2	1781.9	-0.083494	1.3297e+05	48574	0.44276	0.3149	0.6851	0.62981	0.77295	False
ADAM10_m59041689	ADAM10	89.662/99.453	49.84/176.8	94.558	113.32	0.25866	47.931	2088.5	0.43815	0.65263	0.34737	0.69475	0.81097	True
ACLY_m40070116	ACLY	1009.8/1102.9	1237.2/1004.8	1056.3	1121	0.085596	4330.3	26380	0.43632	0.65466	0.34534	0.69069	0.81081	True
ADD1_m2877776	ADD1	565.9/438.66	539.41/550.44	502.28	544.92	0.11734	8095.2	12077	0.43603	0.65101	0.34899	0.69798	0.81272	True
ADAM12_m128076635	ADAM12	355.71/708.6	520.48/635.69	532.16	578.09	0.11923	62267	12833	0.43478	0.65743	0.34257	0.68513	0.80809	True
ADNP_m49518587	ADNP	3017.6/2642.6	1834.6/3573.3	2830.1	2703.9	-0.065775	70326	74328	0.43438	0.32175	0.67825	0.6435	0.78397	False
AATK_m79102325	AATK	930.43/1282.2	1182.3/1161.5	1106.3	1171.9	0.083003	61884	27694	0.42954	0.65323	0.34677	0.69354	0.81097	True
ACP1_m272095	ACP1	511.52/669.53	495.25/783.89	590.52	639.57	0.11492	12485	14316	0.42832	0.65906	0.34094	0.68188	0.80615	True
ABCC1_p16043597	ABCC1	307.2/412.02	305.35/332.44	359.61	318.89	-0.17285	5493.3	8500.8	0.41764	0.32935	0.67065	0.6587	0.79304	False
ADPRHL2_p36554520	ADPRHL2	1102.4/1054.9	1372.8/910.34	1078.7	1141.6	0.081719	1127.7	26967	0.41414	0.6492	0.3508	0.7016	0.81566	True
AGTPBP1_m88296222	AGTPBP1	1672.7/903.96	1204.4/1508.8	1288.3	1356.6	0.074437	2.9549e+05	32502	0.41272	0.64754	0.35246	0.70492	0.81696	True
ACTL6A_p179291144	ACTL6A	185.2/449.31	146.37/412.54	317.26	279.45	-0.18244	34877	7451.9	0.40995	0.33064	0.66936	0.66127	0.79305	False
AGAP2_m58129192	AGAP2	795.2/726.36	1025.2/378.78	760.78	701.99	-0.11587	2369.3	18684	0.39529	0.33356	0.66644	0.66712	0.79623	False
ACAT2_p160183121	ACAT2	1668.3/1926.9	2248.5/1506.6	1797.6	1877.5	0.062721	33437	46128	0.39524	0.64509	0.35491	0.70981	0.81989	True
AAK1_m69870119	AAK1	595.3/488.39	508.5/478.92	541.84	493.71	-0.13396	5715.1	13079	0.39369	0.33691	0.66309	0.67383	0.80072	False
AEBP2_p19615440	AEBP2	1030.4/1092.2	878.2/1106.6	1061.3	992.4	-0.096738	1911.4	26511	0.39354	0.3361	0.6639	0.6722	0.80039	False
ADI1_m3523156	ADI1	768.74/722.81	643.51/948.68	745.78	796.09	0.09407	1054.9	18297	0.3904	0.64504	0.35496	0.70991	0.81989	True
AES_m3057678	AES	868.69/792.07	746.34/1016.2	830.38	881.27	0.085704	2935.4	20485	0.39007	0.6389	0.3611	0.72219	0.83023	True
ADARB1_p46595700	ADARB1	739.35/914.61	992.39/755.85	826.98	874.12	0.079888	15359	20396	0.3888	0.62933	0.37067	0.74133	0.83825	True
ADAD1_m123301332	ADAD1	1045.1/1118.8	1071.9/954.4	1082	1013.1	-0.094726	2720.9	27054	0.38822	0.33782	0.66218	0.67564	0.80162	False
AES_p3061179	AES	268.99/310.79	112.93/397.67	289.89	255.3	-0.18265	873.8	6777.8	0.38601	0.33704	0.66296	0.67408	0.80072	False
ADRB2_m148206406	ADRB2	829.01/861.33	992.39/795.33	845.17	893.86	0.080714	522.53	20868	0.38272	0.63196	0.36804	0.73608	0.8379	True
ADK_p75960554	ADK	363.06/825.82	736.88/349.6	594.44	543.24	-0.1297	1.0707e+05	14416	0.38214	0.33491	0.66509	0.66982	0.79851	False
ADAP1_m975089	ADAP1	471.83/632.24	523.64/662.59	552.03	593.11	0.10337	12865	13337	0.37983	0.63897	0.36103	0.72206	0.83023	True
AFF2_p147891422	AFF2	122/626.91	374.12/303.26	374.45	338.69	-0.14443	1.2747e+05	8869.9	0.37738	0.35203	0.64797	0.70406	0.81691	False
ACTR5_p37377163	ACTR5	532.09/822.26	991.13/451.45	677.18	721.29	0.090912	42099	16532	0.3715	0.63423	0.36577	0.73155	0.83617	True
ABHD14B_p52004124	ABHD14B	858.4/969.67	791.14/1137.5	914.04	964.32	0.077173	6189.7	22659	0.36846	0.63082	0.36918	0.73836	0.8379	True
AFAP1L2_p116100433	AFAP1L2	333.66/296.58	346.36/216.28	315.12	281.32	-0.16314	687.37	7399.2	0.36385	0.3471	0.6529	0.6942	0.81097	False
ACTL7A_p111624686	ACTL7A	341.01/118.99	105.99/296.96	230	201.48	-0.19014	24647	5314.6	0.36375	0.34728	0.65272	0.69456	0.81097	False
ACD_m67694316	ACD	279.28/451.09	408.82/385.65	365.18	397.23	0.12105	14760	8639.2	0.36341	0.63487	0.36513	0.73026	0.83608	True
ACVR1C_m158401113	ACVR1C	329.25/328.55	306.61/410.25	328.9	358.43	0.12369	0.24557	7739.6	0.36296	0.63141	0.36859	0.73717	0.8379	True
ACVR2A_m148653961	ACVR2A	862.81/431.56	651.08/545.86	647.18	598.47	-0.11272	92992	15764	0.36074	0.34901	0.65099	0.69801	0.81272	False
ADRA1B_m159344006	ADRA1B	501.23/221.99	217.66/434.86	361.61	326.26	-0.14799	38985	8550.4	0.35805	0.35108	0.64892	0.70217	0.81566	False
ACD_p67694285	ACD	608.53/495.49	551.4/630.54	552.01	590.97	0.098226	6388.7	13337	0.35597	0.63209	0.36791	0.73583	0.8379	True
ADRB2_m148206447	ADRB2	826.07/822.26	880.09/654	824.17	767.05	-0.10349	7.2345	20323	0.355	0.34433	0.65567	0.68867	0.80939	False
ADCK5_m145603095	ADCK5	906.91/1017.6	848.55/1175.3	962.26	1011.9	0.072493	6128.1	23917	0.35257	0.62589	0.37411	0.74823	0.84033	True
AGFG1_m228337178	AGFG1	549.73/1021.2	786.72/874.87	785.45	830.79	0.080867	1.1113e+05	19321	0.34697	0.62786	0.37214	0.74428	0.83825	True
ADARB1_m46595675	ADARB1	568.84/470.63	704.7/398.81	519.73	551.76	0.086102	4823	12519	0.34493	0.61264	0.38736	0.77471	0.85993	True
ADPRHL2_p36554580	ADPRHL2	849.59/935.92	934.35/739.83	892.75	837.09	-0.092776	3727.2	22105	0.34343	0.35405	0.64595	0.7081	0.81969	False
ADH5_p100003224	ADH5	555.61/362.29	341.94/643.13	458.95	492.54	0.10167	18686	10985	0.34017	0.62568	0.37432	0.74864	0.84033	True
ADCK3_p227149124	ADCK3	1208.2/1010.5	1032.8/1063.1	1109.4	1047.9	-0.082114	19547	27774	0.33915	0.3562	0.6438	0.7124	0.82182	False
ADAP1_m994106	ADAP1	440.96/660.65	675.05/498.94	550.81	587	0.091646	24132	13306	0.33786	0.62314	0.37686	0.75372	0.84414	True
AGPAT5_m6566254	AGPAT5	764.33/475.95	369.7/785.6	620.14	577.65	-0.10223	41581	15072	0.33172	0.36463	0.63537	0.72927	0.83608	False
ADCK2_p140373122	ADCK2	579.13/932.37	760.85/653.43	755.75	707.14	-0.095779	62390	18554	0.32304	0.3606	0.6394	0.7212	0.83023	False
ADI1_p3517660	ADI1	980.4/834.7	943.81/769.01	907.55	856.41	-0.083578	10616	22490	0.32258	0.36655	0.63345	0.7331	0.837	False
ADD1_p2877761	ADD1	1411.1/648.22	1070/1076.8	1029.6	1073.4	0.060002	2.9097e+05	25680	0.32111	0.60762	0.39238	0.78476	0.86405	True
ADAR_p154574043	ADAR	765.8/1046	1073.8/821.08	905.92	947.43	0.064565	39265	22447	0.31579	0.60913	0.39087	0.78174	0.86389	True
ADAMTS5_p28338612	ADAMTS5	114.65/294.81	175.39/274.07	204.73	224.73	0.13386	16228	4702.8	0.31531	0.61419	0.38581	0.77162	0.85841	True
ACTL6B_m100253971	ACTL6B	483.59/458.19	227.75/640.84	470.89	434.3	-0.11645	322.4	11285	0.31205	0.36524	0.63476	0.73049	0.83608	False
ACVRL1_m52306307	ACVRL1	818.72/976.77	1041.6/836.53	897.74	939.06	0.064848	12490	22235	0.31192	0.60915	0.39085	0.7817	0.86389	True
AES_p3056318	AES	1078.9/658.88	797.44/839.39	868.88	818.42	-0.08622	88204	21484	0.30975	0.36531	0.63469	0.73063	0.83608	False
AHCY_m32883330	AHCY	2009.3/2235.9	2437.1/1938	2122.6	2187.6	0.043454	25675	54933	0.30549	0.60913	0.39087	0.78173	0.86389	True
AFMID_m76187079	AFMID	395.4/470.63	546.35/251.76	433.01	399.06	-0.11753	2829.8	10333	0.29856	0.36917	0.63083	0.73834	0.8379	False
ACVR1C_p158443786	ACVR1C	1409.6/918.16	1267.5/1152.9	1163.9	1210.2	0.056251	1.2076e+05	29211	0.29826	0.6068	0.3932	0.7864	0.86405	True
AFF3_p100623814	AFF3	949.54/1074.4	610.7/1307.4	1012	959.07	-0.077415	7801.5	25218	0.29684	0.36946	0.63054	0.73893	0.8379	False
ABL2_m179100544	ABL2	649.68/268.17	547.61/301.54	458.93	424.58	-0.11198	72777	10984	0.29594	0.37155	0.62845	0.74309	0.83825	False
ACLY_p40070105	ACLY	761.39/475.95	559.6/596.79	618.67	578.19	-0.097466	40738	15035	0.29175	0.37064	0.62936	0.74129	0.83825	False
AEBP1_m44144338	AEBP1	580.6/351.64	693.35/293.53	466.12	493.44	0.082003	26212	11165	0.2917	0.60201	0.39799	0.79598	0.86906	True
ADRA1B_m159344028	ADRA1B	1074.5/527.46	930.56/746.12	800.97	838.34	0.06572	1.4962e+05	19723	0.2905	0.60494	0.39506	0.79012	0.86459	True
AHNAK_m62303507	AHNAK	116.12/236.2	292.73/19.454	176.16	156.09	-0.17343	7209.7	4015.7	0.28331	0.37405	0.62595	0.7481	0.84033	False
ADAMTS5_p28338607	ADAMTS5	1114.2/941.25	1267.5/690.05	1027.7	978.75	-0.070341	14949	25630	0.28215	0.37989	0.62011	0.75977	0.84901	False
ADH7_m100349694	ADH7	811.37/1031.8	1026.5/896.04	921.6	961.25	0.060706	24301	22856	0.282	0.60344	0.39656	0.79312	0.86688	True
ADAP1_m994101	ADAP1	1148/797.4	909.11/1116.3	972.68	1012.7	0.058131	61449	24189	0.28153	0.60157	0.39843	0.79687	0.86907	True
AEBP1_m44144302	AEBP1	590.89/848.9	495.88/861.13	719.9	678.51	-0.085304	33286	17630	0.27857	0.37763	0.62237	0.75525	0.8449	False
AGPAT5_m6566223	AGPAT5	1149.4/2033.5	1704/1361.2	1591.4	1532.6	-0.054301	3.9075e+05	40585	0.2776	0.38515	0.61485	0.77029	0.85789	False
ACAD9_p128598551	ACAD9	1159.7/1335.5	1120.5/1258.8	1247.6	1189.6	-0.06861	15450	31423	0.2754	0.37178	0.62822	0.74356	0.83825	False
AFF4_m132272866	AFF4	1199.4/1466.9	1408.1/1490.5	1333.2	1449.3	0.12044	35783	33692	0.27327	0.73659	0.26341	0.52682	0.71313	True
ADCY1_p45614255	ADCY1	451.25/825.82	820.16/515.54	638.53	667.85	0.064655	70150	15542	0.26828	0.59295	0.40705	0.81411	0.88402	True
ACAD11_p132378525	ACAD11	818.72/1150.8	718.58/1158.7	984.77	938.63	-0.06916	55144	24505	0.26321	0.38409	0.61591	0.76818	0.85745	False
ADAD1_p123301349	ADAD1	956.89/285.93	505.97/664.87	621.41	585.42	-0.085913	2.2509e+05	15104	0.26258	0.38484	0.61516	0.76969	0.85789	False
ADARB2_m1779266	ADARB2	1568.4/2083.2	1810.7/1887.6	1825.8	1849.1	0.01834	1.3253e+05	46888	0.26226	0.54297	0.45703	0.91405	0.94724	True
ACO2_m41895824	ACO2	590.89/333.88	292.1/679.75	462.38	485.93	0.071499	33027	11071	0.25613	0.58852	0.41148	0.82295	0.88926	True
ACTR8_m53916111	ACTR8	651.15/1081.6	576/1072.3	866.35	824.14	-0.071988	92622	21418	0.25404	0.38649	0.61351	0.77299	0.85897	False
ACTR3_p114674498	ACTR3	1317/1179.2	1340.6/1059.1	1248.1	1199.9	-0.056823	9491	31436	0.24626	0.39278	0.60722	0.78555	0.86405	False
ADH7_p100350724	ADH7	342.48/385.38	449.19/320.42	363.93	384.81	0.08026	920.23	8608.1	0.24475	0.589	0.411	0.822	0.88926	True
ABCB8_p150730705	ABCB8	1092.1/927.04	883.25/1204.4	1009.6	1043.8	0.048104	13624	25155	0.24419	0.58552	0.41448	0.82896	0.89334	True
ABL1_m133729594	ABL1	780.5/502.59	1136.9/78.389	641.55	607.63	-0.078246	38617	15619	0.24249	0.39303	0.60697	0.78607	0.86405	False
ADAR_m154574165	ADAR	673.2/518.58	545.72/579.05	595.89	562.38	-0.083345	11954	14453	0.23996	0.39024	0.60976	0.78048	0.86389	False
AHCTF1_m247067252	AHCTF1	196.96/301.91	423.96/34.331	249.44	229.14	-0.12191	5507.1	5787.6	0.23669	0.39452	0.60548	0.78904	0.86459	False
ADH7_p100349757	ADH7	605.59/575.41	513.54/719.23	590.5	616.39	0.061807	455.41	14316	0.23613	0.58566	0.41434	0.82868	0.89334	True
AAAS_m53715238	AAAS	47.036/239.75	265.6/44.058	143.39	154.83	0.10997	18570	3234.8	0.23591	0.57721	0.42279	0.84558	0.90249	True
ADNP2_p77875445	ADNP2	655.56/619.81	562.12/667.74	637.68	614.93	-0.052338	639.27	15520	0.23262	0.42754	0.57246	0.85507	0.90878	False
ACD_p67694362	ACD	1590.4/1097.5	1333.1/1433.3	1344	1383.2	0.041472	1.2146e+05	33979	0.23137	0.58425	0.41575	0.83149	0.8951	True
ACVR1B_m52369226	ACVR1B	51.445/364.07	324.91/117.3	207.76	221.1	0.0894	48867	4775.9	0.22793	0.576	0.424	0.848	0.90407	True
AFF1_m87967382	AFF1	371.88/348.09	144.47/526.41	359.98	335.44	-0.10157	283.02	8510	0.22731	0.39508	0.60492	0.79016	0.86459	False
ADAD1_m123301295	ADAD1	595.3/887.97	957.69/578.48	741.64	768.08	0.050485	42830	18190	0.2263	0.57773	0.42227	0.84454	0.90249	True
ADH5_m100009841	ADH5	1943.2/2260.8	2097.1/1992.9	2102	2045	-0.039631	50439	54371	0.22464	0.40347	0.59653	0.80694	0.87814	False
ADRM1_p60878687	ADRM1	202.84/319.67	429.01/51.496	261.26	240.25	-0.12044	6824.4	6076.2	0.21997	0.39354	0.60646	0.78708	0.86405	False
ADAD1_p123301373	ADAD1	923.08/836.47	918.58/770.16	879.78	844.37	-0.059198	3750.4	21767	0.2098	0.40516	0.59484	0.81033	0.88087	False
ADRB1_m115803996	ADRB1	645.27/515.02	705.97/400.53	580.15	553.25	-0.068381	8482.3	14052	0.19763	0.41023	0.58977	0.82046	0.88898	False
ADCK2_m140373231	ADCK2	1314.1/1149	1178.5/1203.9	1231.6	1191.2	-0.048039	13617	30998	0.19545	0.40933	0.59067	0.81866	0.88799	False
ADRB1_m115804041	ADRB1	414.5/1147.3	604.39/1002.5	780.88	803.43	0.041009	2.6847e+05	19203	0.192	0.56462	0.43538	0.87077	0.92052	True
AGAP2_p58129153	AGAP2	305.73/204.23	254.25/279.8	254.98	267.02	0.066304	5151	5922.9	0.19125	0.56195	0.43805	0.8761	0.92367	True
AHRR_p344030	AHRR	736.41/893.3	1114.8/459.46	814.85	787.12	-0.049891	12308	20082	0.18807	0.42243	0.57757	0.84485	0.90249	False
ABLIM2_p8108331	ABLIM2	1300.8/1157.9	1311.6/1078.6	1229.4	1195.1	-0.040773	10213	30941	0.18703	0.42273	0.57727	0.84546	0.90249	False
ADCK1_p78285386	ADCK1	809.9/687.29	678.84/865.71	748.6	772.27	0.044868	7516.3	18370	0.18546	0.56934	0.43066	0.86131	0.91318	True
ACVR2A_m148602767	ACVR2A	1593.3/1419	1124.2/1805.2	1506.2	1464.7	-0.040206	15200	38302	0.18438	0.41619	0.58381	0.83238	0.8951	False
ADCK2_p140373158	ADCK2	837.83/953.68	861.16/972.71	895.76	916.94	0.03368	6711.5	22183	0.17603	0.55654	0.44346	0.88691	0.9307	True
ACRC_p70800708	ACRC	2395.9/2441.9	2463/2461.5	2418.9	2462.3	0.025616	1059.8	63020	0.173	0.56855	0.43145	0.8629	0.91318	True
ABL1_m133729467	ABL1	984.81/797.4	1328/394.23	891.11	861.13	-0.049315	17562	22062	0.17291	0.42002	0.57998	0.84005	0.90237	False
ABL2_p179100489	ABL2	2303.3/1491.8	1720.4/1986.6	1897.5	1853.5	-0.033842	3.2926e+05	48827	0.16739	0.42105	0.57895	0.84211	0.90249	False
ADCK2_m140373168	ADCK2	689.37/548.77	447.93/740.97	619.07	594.45	-0.05844	9884.4	15045	0.16687	0.42047	0.57953	0.84094	0.90237	False
ACO2_m41903807	ACO2	474.77/1126	864.95/773.02	800.36	818.98	0.033145	2.1202e+05	19707	0.16504	0.55277	0.44723	0.89446	0.93567	True
ADARB1_m46595697	ADARB1	712.89/566.53	600.61/623.11	639.71	611.86	-0.064117	10711	15572	0.16447	0.4117	0.5883	0.82339	0.88926	False
ACTL7A_m111624726	ACTL7A	405.68/303.69	417.02/257.48	354.69	337.25	-0.072514	5201.7	8378.5	0.16163	0.42443	0.57557	0.84887	0.90407	False
AAK1_m69870131	AAK1	1108.3/1355	890.19/1508.8	1231.7	1199.5	-0.038129	30447	31001	0.15539	0.42755	0.57245	0.85511	0.90878	False
AATK_p79104858	AATK	417.44/614.48	570.96/487.5	515.96	529.23	0.036555	19411	12423	0.15452	0.54737	0.45263	0.90526	0.94302	True
ADNP2_p77891053	ADNP2	354.24/321.45	338.16/288.38	337.84	313.27	-0.10862	537.67	7960.8	0.13972	0.39145	0.60855	0.7829	0.86405	False
ADCK5_p145603142	ADCK5	1280.3/1479.4	1263/1536.3	1379.8	1399.7	0.020605	19822	34932	0.13787	0.54232	0.45768	0.91536	0.94761	True
ADARB1_m46595715	ADARB1	749.63/378.28	472.54/673.46	563.96	573	0.022906	68953	13640	0.13613	0.53085	0.46915	0.93829	0.95942	True
ADRB2_p148206455	ADRB2	4950.5/3555.4	3992.9/4392.1	4253	4192.5	-0.020666	9.7312e+05	1.1405e+05	0.1335	0.42891	0.57109	0.85781	0.91069	False
ADD3_p111860411	ADD3	593.83/834.7	523.01/932.66	714.26	727.83	0.027114	29009	17485	0.13194	0.54087	0.45913	0.91826	0.94847	True
ADK_p76074481	ADK	438.02/74.59	254.88/231.16	256.31	243.02	-0.076482	66041	5955.2	0.12855	0.4314	0.5686	0.86281	0.91318	False
ADI1_p3523171	ADI1	636.45/156.28	564.02/250.04	396.37	407.03	0.038194	1.1528e+05	9416.2	0.12828	0.54373	0.45627	0.91254	0.94665	True
ABHD14B_m52004106	ABHD14B	446.84/394.26	519.22/340.45	420.55	429.84	0.03143	1382.4	10021	0.12718	0.53694	0.46306	0.92612	0.95086	True
ACTL7A_m111624641	ACTL7A	1931.4/1555.7	1583.5/1838.4	1743.6	1711	-0.027209	70568	44672	0.12529	0.43872	0.56128	0.87744	0.92367	False
ADCK5_m145603170	ADCK5	858.4/802.73	1068.7/548.15	830.57	808.44	-0.03891	1549.9	20489	0.123	0.43857	0.56143	0.87715	0.92367	False
ADRB2_p148206418	ADRB2	443.9/412.02	461.81/361.62	427.96	411.71	-0.055699	508.21	10207	0.11516	0.43612	0.56388	0.87224	0.9211	False
ACVR1_m158637066	ACVR1	709.95/658.88	675.05/658.01	684.41	666.53	-0.038138	1304.1	16718	0.11103	0.445	0.555	0.89	0.9325	False
AHNAK_m62303523	AHNAK	179.32/298.36	150.15/305.54	238.84	227.85	-0.067691	7084.7	5529.6	0.11093	0.44087	0.55913	0.88173	0.92683	False
ABCF1_p30545888	ABCF1	264.58/353.41	442.25/191.68	309	316.97	0.036632	3946	7248.1	0.1102	0.53724	0.46276	0.92553	0.95086	True
AATF_p35307527	AATF	2185.7/1482.9	1741.9/1862.5	1834.3	1802.2	-0.025487	2.4695e+05	47118	0.10713	0.44115	0.55885	0.8823	0.92683	False
AEN_m89169495	AEN	662.91/594.94	834.04/391.94	628.93	612.99	-0.036969	2309.9	15297	0.10131	0.44874	0.55126	0.89747	0.93686	False
ACTL6B_m100253168	ACTL6B	751.1/939.48	471.91/1238.2	845.29	855.05	0.016548	17742	20871	0.1	0.52694	0.47306	0.94612	0.96545	True
AAAS_p53714391	AAAS	415.97/708.6	601.87/537.85	562.29	569.86	0.019263	42816	13598	0.09975	0.52588	0.47412	0.94823	0.96653	True
ACAD11_p132378501	ACAD11	1065.7/742.35	903.43/865.71	904	884.57	-0.03131	52265	22397	0.098287	0.44835	0.55165	0.89671	0.93686	False
AFAP1L2_m116093045	AFAP1L2	708.48/847.13	752.65/767.87	777.8	760.26	-0.032869	9611.8	19123	0.097542	0.44953	0.55047	0.89905	0.93753	False
AHRR_p344042	AHRR	1230.3/525.68	837.19/945.24	877.98	891.22	0.021562	2.4823e+05	21720	0.097427	0.53578	0.46422	0.92844	0.95227	True
ABI1_p27149695	ABI1	232.24/76.366	152.68/185.39	154.3	169.03	0.13072	12148	3493.9	0.096142	0.59656	0.40344	0.80687	0.87814	True
ACTN1_p69392370	ACTN1	2125.4/1632.1	1962.7/1996.9	1878.8	1979.8	0.075535	1.2169e+05	48319	0.092647	0.67712	0.32288	0.64576	0.78481	True
ABTB1_m127395808	ABTB1	1184.7/650	888.29/910.91	917.36	899.6	-0.028163	1.4296e+05	22745	0.084401	0.45315	0.54685	0.90629	0.94311	False
ACAD11_m132378519	ACAD11	401.27/440.43	453.61/365.62	420.85	409.62	-0.038954	766.76	10028	0.080703	0.45532	0.54468	0.91063	0.94566	False
AEBP2_p19615544	AEBP2	745.22/751.23	736.25/773.59	748.23	754.92	0.012832	18.007	18360	0.078993	0.5197	0.4803	0.9606	0.97228	True
AFF1_p87967890	AFF1	824.6/1007	526.79/1316.6	915.78	921.69	0.0092723	16628	22704	0.078023	0.51565	0.48435	0.96871	0.97572	True
AEBP2_m19615572	AEBP2	1023/468.85	729.31/774.73	745.94	752.02	0.011697	1.5356e+05	18301	0.074544	0.51793	0.48207	0.96415	0.97488	True
ABTB1_m127395860	ABTB1	945.13/1102.9	885.77/1174.7	1024	1030.2	0.0087472	12440	25532	0.072328	0.51556	0.48444	0.96888	0.97572	True
AGBL5_m27275975	AGBL5	779.03/932.37	778.52/905.19	855.7	841.85	-0.02351	11757	21141	0.069845	0.46206	0.53794	0.92413	0.95086	False
ADRB3_m37823842	ADRB3	142.58/0	0/138.47	71.289	69.234	-0.041603	10164	1552.1	0.068706	0.46021	0.53979	0.92042	0.94891	False
ADNP2_p77875511	ADNP2	1293.5/1303.5	1006.9/1416.1	1298.5	1211.5	-0.099961	50.592	32772	0.065266	0.31542	0.68458	0.63085	0.77327	False
ADRM1_m60878679	ADRM1	1584.5/1610.8	1700.9/1448.8	1597.7	1574.8	-0.020753	344.88	40751	0.06296	0.45497	0.54503	0.90995	0.94566	False
AGTPBP1_p88307644	AGTPBP1	302.79/335.65	274.44/347.89	319.22	311.16	-0.036787	539.91	7500.4	0.059204	0.46285	0.53715	0.92571	0.95086	False
AFTPH_m64778724	AFTPH	49.976/127.87	105.99/66.945	88.922	86.467	-0.039928	3033.6	1957.9	0.058097	0.46601	0.53399	0.93201	0.95496	False
ADRA1A_m26722473	ADRA1A	811.37/580.73	739.4/625.97	696.05	682.68	-0.027935	26596	17017	0.056922	0.45919	0.54081	0.91838	0.94847	False
ADRB2_p148206450	ADRB2	608.53/877.32	955.17/533.27	742.92	744.22	0.0025145	36124	18223	0.055276	0.50384	0.49616	0.99233	0.99432	True
ADCK3_m227149144	ADCK3	263.11/168.72	189.27/231.73	215.91	210.5	-0.036444	4454.9	4973.1	0.048713	0.46884	0.53116	0.93767	0.95942	False
AGAP2_m58128444	AGAP2	2459.1/1609	1964.6/2109.6	2034.1	2037.1	0.0021679	3.6132e+05	52526	0.048175	0.50533	0.49467	0.98935	0.99233	True
ACHE_m100491816	ACHE	295.44/420.9	380.43/338.73	358.17	359.58	0.005641	7869.5	8465	0.04772	0.50608	0.49392	0.98785	0.99233	True
ACTN1_p69445679	ACTN1	257.23/131.42	240.37/191.11	194.32	215.74	0.15009	7913.7	4452	0.046058	0.62521	0.37479	0.74959	0.84045	True
ACTN1_p69445708	ACTN1	179.32/252.18	249.2/240.32	215.75	244.76	0.18118	2654.3	4969.3	0.044438	0.65925	0.34075	0.6815	0.80615	True
ADCK4_m41220523	ADCK4	565.9/776.09	878.2/445.73	670.99	661.96	-0.01952	22090	16374	0.043472	0.47187	0.52813	0.94374	0.964	False
ACVRL1_m52306881	ACVRL1	1665.4/1102.9	1593/1178.1	1384.1	1385.6	0.0015047	1.582e+05	35046	0.042542	0.50308	0.49692	0.99384	0.99484	True
ACTR3_p114688931	ACTR3	721.71/768.99	584.83/888.6	745.35	736.72	-0.016779	1117.6	18286	0.037984	0.47456	0.52544	0.94912	0.96653	False
ADRA1B_m159343921	ADRA1B	67.614/245.08	196.21/110.43	156.35	153.32	-0.028039	15747	3542.5	0.032191	0.47746	0.52254	0.95491	0.96856	False
AEN_m89169500	AEN	679.08/568.3	741.3/492.65	623.69	616.97	-0.015604	6135.8	15163	0.027028	0.47824	0.52176	0.95648	0.96909	False
ACAD11_m132378564	ACAD11	989.22/1545.1	1045.4/1487.1	1267.1	1266.2	-0.0010322	1.5449e+05	31940	0.026462	0.49798	0.50202	0.99595	0.99595	False
ACTN1_m69445718	ACTN1	1086.2/632.24	1101.5/731.25	859.24	916.39	0.092804	1.0306e+05	21233	0.02522	0.65256	0.34744	0.69489	0.81097	True
AEBP1_p44144359	AEBP1	770.21/880.87	577.9/1056.8	825.54	817.36	-0.014356	6122.5	20359	0.024209	0.47713	0.52287	0.95426	0.96856	False
ACHE_m100491779	ACHE	280.75/525.68	298.41/505.24	403.21	401.82	-0.0049676	29997	9587.2	0.018212	0.49433	0.50567	0.98866	0.99233	False
AHCTF1_p247079429	AHCTF1	601.18/900.41	735.62/754.13	750.79	744.88	-0.011396	44769	18426	0.012706	0.48262	0.51738	0.96524	0.975	False
ACTR5_m37377171	ACTR5	438.02/443.99	482/391.94	441	436.97	-0.013222	17.793	10534	0.010868	0.48433	0.51567	0.96865	0.97572	False
ACHE_p100491656	ACHE	2626.7/1706.7	1749.5/2570.2	2166.7	2159.8	-0.0045493	4.2318e+05	56132	0.0036208	0.48851	0.51149	0.97702	0.98292	False
AGPAT3_m45379570	AGPAT3	127.88/230.87	191.16/160.78	179.38	175.97	-0.027492	5303.9	4092.8	0.0021836	0.47746	0.52254	0.95492	0.96856	False
